ID,YEAR,MONTH,DATE,TIME,TRAIN_ID,LINE_ID,PLACE_ID,ST1_ID,ST2_ID,DELAY_ID,OPERATOR,CAUSE_ID,DETAIL
46,2021,เมษายน,2021-04-21,9.25,,1,2,N23,N24,O,BTS,9,09:25 เนื่องจากมีสิ่งกีดขวางราง ระหว่างสถานีแยก คปอ.กับสถานีปลายทางคูคต  เพื่อความปลอดภัยศูนย์ควบคุมการเดินรถ ปรับรูปแบบการเดินรถโดยมีรถวิ่งให้บริการจากสถานีคูคตถึงสถานีปลายทางเคหะฯ โดยสถานีแยก คปอ.ใช้ชานชาลาฝั่งมุ่งหน้าสถานีปลายทางเคหะฯ ฝั่งเดียวในการให้บริการ
47,2021,เมษายน,2021-04-22,9.05,19,1,1,E14,,O,BTS,2,"09.05 ขบวนรถไฟฟ้าหมายเลข 19 ระบบความดันลมขัดข้องที่สถานีแบริ่ง ฝั่งมุ่งหน้าสถานีปลายทางคูคต
ไม่สามารถแก้ไขได้ ทำการเปลี่ยนถ่ายผู้โดยสาร หลังจากนั้นนำออกจากการให้บริการ"
48,2021,เมษายน,2021-04-23,13.5,34,3,1,BL19,,B,BEM,8,"เวลา 13.50 น.ขบวนรถไฟฟ้าหมายเลข 34 เกิดเหตุระบบป้องกันการผิดพลาดของการเดินรถบนขบวนรถไฟฟ้าขัดข้อง Automatic Train Protection (ATP) Fault จำนวน 1 ขบวน ที่สถานีศูนย์วัฒนธรรมฯ ฝั่งขาขึ้น (ปลายทางสถานีท่าพระ) ดำเนินการถอนรถออกจากการให้บริการ ล่าช้า 2 นาที โดยมีขบวนรถให้บริการทดแทน
-สถานีได้ประชาสัมพันธ์ให้ผู้โดยสารรับทราบ"
49,2021,เมษายน,2021-04-25,19.18,10,1,1,E16,,O,BTS,14,19.18 ขบวนรถไฟฟ้าหมายเลข 10 ขัดข้องที่สถานีปู่เจ้า ฝั่งมุ่งหน้าสถานีปลายทางเคหะฯ ไม่สามารถแก้ไขได้ ทำการเปลี่ยนถ่ายผู้โดยสาร หลังจากนั้นนำออกจากการให้บริการ
50,2021,เมษายน,2021-04-26,9.4,47,3,1,BL24,,B,BEM,2,"เวลา 9.40 น. ขบวนรถไฟฟ้าหมายเลข 47 เกิดเหตุระบบเบรกลมขัดข้อง จำนวน 1 ขบวน ที่สถานีคลองเตย ฝั่งขาล่อง (ปลายทางสถานีหลักสอง) ดำเนินการถอนรถออกจากการให้บริการ ล่าช้า 2 นาที ดำเนินการขนถ่าย (Detrain) ผู้โดยสารลงที่ชานชาลา
เกิดความล่าช้าในการให้บริการ 2 นาที โดยมีขบวนรถให้บริการทดแทนสถานีได้ประชาสัมพันธ์ให้ผู้โดยสารรับทราบ"
51,2021,เมษายน,2021-04-27,7.35,,4,1,A1,,B,SRTET,8,เวลา 07:35-08:50น. เกิดเหตุระบบอาณัติสัญญานขัดข้องก่อนเข้าสถานีสุวรรณภูมิ ส่งผลให้เฉพาะรถไฟฝั่งขาเข้าเมืองล่าช้าสะสม 5 นาที
52,2021,เมษายน,2021-04-27,12.3,City01,4,1,A3,,C,SRTET,3,"เวลา 12:30น. เกิดเหตุ City01 ระบบประตูรถไฟขัดข้อง ที่สถานีบ้านทับช้าง ฝั่งออกนอกเมือง ส่งผลให้รถไฟล่าช้าสะสม 10 นาที
"
53,2021,เมษายน,2021-04-27,13.5,City03,4,1,A1,,O,SRTET,1,เวลา 13:50น. เกิดเหตุ City03 ระบบขับเคลื่อนขัดข้อง ที่สถานีสุวรรณภูมิ ต้องยกเลิกการบริการรถไฟที่ออกจากสุวรรณภูมิที่เวลา 13:50 น. 1 เที่ยว
54,2021,เมษายน,2021-04-29,7.55,3,3,1,BL17,,B,BEM,3,"เวลา 7.55 น. ขบวนรถไฟฟ้าหมายเลข 03 เกิดเหตุประตูรถไฟฟ้าขัดข้อง ที่สถานีสุทธิสาร ฝั่งขาขึ้น (ปลายทางสถานีท่าพระ) ดำเนินการถอนรถออกจากการให้บริการ ล่าช้า 3 นาที โดยมีขบวนรถให้บริการทดแทน
-สถานีได้ประชาสัมพันธ์ให้ผู้โดยสารรับทราบ"
55,2021,เมษายน,2021-04-30,6.45,21,3,1,BL34,,B,BEM,3,"เวลา 6.45 น. ขบวนรถไฟฟ้าหมายเลข 21 เกิดเหตุประตูรถไฟฟ้าขัดข้อง ที่สถานีบางหว้า ฝั่งขาขึ้น (ปลายทางสถานีท่าพระ) ดำเนินการถอนรถออกจากการให้บริการ ล่าช้า 3 นาที โดยมีขบวนรถให้บริการทดแทน
-สถานีได้ประชาสัมพันธ์ให้ผู้โดยสารรับทราบ"
56,2021,เมษายน,2021-04-30,17.37,50,2,1,S12,,O,BTS,2,เวลา 17.37 น. ขบวนรถไฟฟ้าหมายเลข 50  นะบบเบรกขัดข้องที่สถานีบางหว้า ฝั่งมุ่งหน้าสถานีปลายทางสนามกีฬาแห่งชาติ ไม่สามารถทำการแก้ไขได้ ทำการเปลี่ยนถ่ายผู้โดยสาร และนำออกจากการให้บริการ ต่อมาเวลา 17.50 น. สายสีลมสามารถเดินรถได้ตามปกติ
57,2021,พฤษภาคม,2021-05-05,8.5,61,1,1,N17,,O,BTS,2,08:50 ขบวนรถไฟฟ้าหมายเลข 61 ระบบเบรกขัดข้องที่สถานีวัดพระศรีมหาธาตุ ฝั่งมุ่งหน้าสถานีปลายทางคูคต ทำการแก้ไขตามขั้นตอน และสามารถให้บริการได้ตามปกติ
58,2021,พฤษภาคม,2021-05-09,,33,1,1,N24,,O,BTS,2,"ขบวนรถหมายเลข 33 ระบบเบรกขัดข้องที่สถานีคูคต ฝั่งมุ่งหน้าสถานีปลายทางเคหะฯ, ไม่สามารถแก้ไขได้  หลังจากนั้นนำออกจากการให้บริการ"
59,2021,พฤษภาคม,2021-05-11,12.2,46,1,1,N24,,O,BTS,14,12.20 ขบวนรถหมายเลข 46  ขัดข้องที่สถานีคูคต ฝั่งมุ่งหน้าสถานีปลายทางเคหะ ฯ ทำการแก้ไขตามขั้นตอน หลังจากนั้นให้บริการในสายสุขุมวิทตามปกติ
60,2021,พฤษภาคม,2021-05-11,19.04,62,1,1,E15,,O,BTS,1,19:04 ขบวนรถหมายเลข 62 ระบบขับเคลื่อนขัดข้อง ที่สถานีสำโรง ฝั่งมุ่งหน้าสถานีปลายทางเคหะฯ ไม่สามารถแก้ไขได้  หลังจากนั้นนำออกจากการให้บริการ
61,2021,พฤษภาคม,2021-05-13,9.03,Express04,4,1,A4,,O,SRTET,1,09.03 น. ที่สถานีหัวหมาก ฝั่งขาเข้าเมืองรถไฟ Express04 /TN310111 ระบบขับเคลื่อนขัดข้อง ทำการขนถ่ายผู้โดยสารออกจากขบวนรถที่สถานีพญาไท ยกเลิก รถไฟ TN100112 เที่ยวที่จะออกจากสถานี พญาไท (09.20 น.) ไม่มีให้บริการ สถานีที่ได้รับผลกระทบได้แก่ สถานีพญาไท และสถานีราชปรารภ ฝั่งขาออกนอกเมือง และมีรถไฟทดแทนโดยเริ่มให้บริการเวลา 09.24 น. ที่สถานีมักกะสันฝั่งขาออกนอกเมือง
62,2021,พฤษภาคม,2021-05-14,6.05,Express04,4,1,A7,,O,SRTET,1," 06.05 น. ที่สถานีราชปรารภ ฝั่งขาเข้าเมืองรถไฟ Express04 /TN290502 ระบบขับเคลื่อนขัดข้อง ทำการขนถ่ายผู้โดยสารออกจากขบวนรถที่สถานีพญาไท ยกเลิก รถไฟ TN100502 เที่ยวที่จะออกจากสถานี พญาไท (06.09 น.) ไม่มีให้บริการ สถานีที่ได้รับผลกระทบได้แก่ สถานีพญาไท,สถานีราชปรารภ และ สถานีมักกะสัน ฝั่งขาออกนอกเมือง และมีรถไฟทดแทนโดยเริ่มให้บริการเวลา 06.16 น. ที่สถานีรามคำแหงฝั่งขาออกนอกเมือง"
63,2021,พฤษภาคม,2021-05-19,19.5,,4,,,,O,SRTET,1,เวลา 19.50-22.30 น.เนื่องจากมีขบวนรถไฟฟ้าเกิดระบบขับเคลื่อนขัดข้อง จึงเปลี่ยนตารางเดินรถจาก Headway 15 นาที เป็น Headway 20 นาที
64,2021,พฤษภาคม,2021-05-19,16.48,10,3,1,BL34,,B,BEM,8,เวลา 16.48 น. ขบวนรถไฟฟ้าหมายเลข 10 เกิดเหตุระบบป้องกันการผิดพลาดของการเดินรถบนขบวนรถไฟฟ้าขัดข้อง Automatic Train Protection (ATP) Fault จำนวน 1 ขบวน ที่สถานีบางหว้า ฝั่งขาล่อง (ปลายทางสถานีหลักสอง) ดำเนินการถอนรถออกจากการให้บริการ ล่าช้า 3 นาที โดยมีขบวนรถให้บริการทดแทน
